customer_id,nome,email,numero_conta,data_nascimento,cidade,gender,age,credit_score,tenure,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,NewBalance,country_France,country_Germany,country_Spain
15629739,Letícia Ferreira Silva,leticia.ferreira@uol.com.br,44534-0,1993-11-09,Stuttgart,0,31,621,8,157826.33,1,1,1,90384.26,0,12.209819517255912,False,True,False
15589793,Rodrigo Santos Gomes,rodrigo.santos@yahoo.com.br,34660-6,1971-07-04,Paris,1,53,604,8,151897.43,1,1,0,190998.96,1,12.573861846669317,True,False,False
15677336,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,88138-6,1967-07-04,Munich,1,57,557,1,196081.63,1,1,0,132370.75,1,12.388753554433446,False,True,False
15723851,Bruno Souza Martins,bruno.souza@hotmail.com,28598-7,1984-02-05,Madrid,1,40,699,2,0.0,1,1,0,100240.2,0,0.0,False,False,True
15724663,Beatriz Nunes Ferreira,beatriz.nunes@hotmail.com,41127-6,1988-08-28,Bilbao,0,36,654,5,0.0,2,0,0,157238.05,0,0.0,False,False,True
15726588,Vanessa Gomes Carvalho,vanessa.gomes@yahoo.com,30038-8,1988-01-24,Valencia,0,36,653,3,0.0,2,0,0,110525.6,0,0.0,False,False,True
15801436,Marcos Pereira Rocha,marcos.pereira@gmail.com,03620-2,1982-09-15,Nantes,1,42,696,4,0.0,1,0,0,126353.13,1,0.0,True,False,False
15675964,Elaine Pinto Mendes,elaine.pinto@yahoo.com.br,44134-0,1979-06-02,Lyon,0,45,672,9,0.0,1,1,1,92027.69,1,0.0,True,False,False
15646609,Ricardo Borges Silva,ricardo.borges@gmail.com,10424-3,1991-10-28,Bordeaux,1,33,748,1,107627.29,1,0,0,100240.2,0,12.561264500247844,True,False,False
15746674,Silvana Costa Ferreira,silvana.costa@terra.com.br,90229-1,1977-05-21,Nice,0,47,730,7,0.0,1,1,0,33373.26,1,0.0,True,False,False
15751297,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,09327-1,1988-08-09,Nice,1,36,732,5,0.0,2,1,0,161428.25,0,0.0,True,False,False
15801152,Renata Souza Ribeiro,renata.souza@outlook.com,64435-2,1985-04-26,Bilbao,0,39,553,1,106446.1,2,1,0,44363.42,0,12.562886439840996,False,False,True
15690007,Cristiane Moreira Pinto,cristiane.moreira@outlook.com,32535-0,1966-01-16,Hamburg,0,58,434,9,337097.55,2,1,0,60891.8,1,-12.435603991390066,False,True,False
15673907,André Costa Araújo,Sin Registro,85800-8,2004-06-04,Bordeaux,1,20,659,8,0.0,2,0,0,100240.2,0,0.0,True,False,False
15613326,Aline Carvalho Araújo,aline.carvalho@uol.com.br,74728-7,1991-07-18,Toulouse,0,33,596,1,306816.16,1,1,0,85412.54,0,12.529335231924469,True,False,False
15691875,Priscila Rocha Nunes,priscila.rocha@outlook.com,13232-4,1985-09-20,Munich,0,39,850,5,87414.9,1,1,0,99689.48,0,12.34140583895538,False,True,False
15709354,Amanda Oliveira Rocha,amanda.oliveira@hotmail.com,61067-2,1983-06-02,Toulouse,0,41,521,2,0.0,2,1,1,113089.43,0,0.0,True,False,False
15778290,Gabriel Rocha Carvalho,Formato Inválido,12058-5,1954-07-08,Nice,1,70,799,8,178283.4,1,1,1,36483.52,0,11.855333620592926,True,False,False
15628936,Diego Martins Nunes,diego.martins@uol.com.br,13987-2,1996-05-28,Bilbao,1,28,692,9,274243.54,1,0,0,16064.25,1,-12.37956441760893,False,False,True
15681697,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,07562-5,1993-09-22,Lyon,1,31,508,8,158185.89,1,1,0,129803.08,0,12.126492064422363,True,False,False
15769902,Juliana Alves Pereira,juliana.alves@outlook.com,46909-6,1991-06-20,Paris,0,33,679,6,0.0,2,1,1,98015.85,0,0.0,True,False,False
15700394,Aline Carvalho Araújo,aline.carvalho@uol.com.br,72583-9,1998-05-26,Valencia,0,26,713,4,114049.98,2,1,0,144682.17,1,12.411927281142903,False,False,True
15627412,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,23285-2,1985-01-04,Bordeaux,1,39,605,3,0.0,2,1,0,199390.45,0,0.0,True,False,False
15692142,Camila Martins Lima,camila.martins@uol.com.br,13257-9,1976-07-24,Berlin,0,48,707,7,220868.74,1,1,1,180344.69,1,12.25568856393147,False,True,False
15690492,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,29738-8,1983-09-21,Marseille,1,41,625,6,108580.83,2,1,0,57128.78,0,12.18242687483581,True,False,False
15755178,Felipe Lima Santos,felipe.lima@yahoo.com.br,78703-5,1974-06-19,Nantes,1,50,660,1,0.0,3,1,1,191849.15,1,0.0,True,False,False
15812917,Felipe Lima Santos,felipe.lima@terra.com.br,74204-8,1989-10-26,Valencia,1,35,653,6,326519.51,2,1,1,23864.21,0,12.360191553442506,False,False,True
15791304,João Pedro Souza,Formato Inválido,14589-2,1999-07-10,Hamburg,1,25,604,7,123075.35,1,1,1,35279.74,0,12.126492064422363,False,True,False
15770406,Felipe Lima Santos,felipe.lima@outlook.com,91418-0,1989-04-12,Cologne,1,35,580,9,246558.66,1,0,1,35671.45,0,12.39962415966754,False,True,False
15771857,Diego Martins Nunes,diego.martins@hotmail.com,42883-3,1985-06-14,Madrid,1,39,513,7,210113.06,2,1,1,146738.83,0,12.08998704344953,False,False,True
15638355,Camila Martins Lima,camila.martins@terra.com.br,45936-6,1989-09-07,Marseille,0,35,658,5,64215.78,1,0,0,156361.58,1,-12.440335428440898,True,False,False
15607884,Amanda Oliveira Rocha,amanda.oliveira@yahoo.com.br,15001-7,1985-02-14,Lyon,0,39,663,8,0.0,2,1,1,101168.9,0,12.126492064422363,True,False,False
15736254,Diego Martins Nunes,diego.martins@outlook.com,38598-8,1995-12-13,Nice,1,29,654,2,55886.05,1,1,0,37065.66,0,12.122208420180106,True,False,False
15604818,Marcos Pereira Rocha,marcos.pereira@yahoo.com.br,04146-7,1990-03-22,Lyon,1,34,798,9,366873.4,1,1,0,191395.88,0,12.641069306328152,True,False,False
15586880,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,41454-2,1983-05-27,Cologne,1,41,594,2,330252.66,2,1,1,42050.24,0,12.409386073186829,False,True,False
15570360,Larissa Pereira Gomes,larissa.pereira@hotmail.com,00331-8,1989-03-15,Bordeaux,0,35,641,4,0.0,2,0,0,125986.18,0,0.0,True,False,False
15625759,Mateus Carvalho Alves,mateus.carvalho@gmail.com,83135-1,1994-05-26,Toulouse,1,30,729,9,0.0,2,1,0,151869.35,0,0.0,True,False,False
15587177,Lucas Ferreira Lima,lucas.ferreira@gmail.com,87300-4,1988-10-16,Nice,1,36,646,6,251303.01,1,1,0,88481.32,0,12.42477048933094,True,False,False
15689288,Ana Clara Souza,ana.clara@gmail.com,68265-5,1998-02-03,Toulouse,0,26,630,5,0.0,2,1,0,182612.38,0,0.0,True,False,False
15770711,Mariana Costa Santos,mariana.costa@terra.com.br,00181-8,1996-04-22,Frankfurt,0,28,766,4,88284.44,1,0,1,21597.2,0,12.108424314409564,False,True,False
15753462,Mateus Carvalho Alves,mateus.carvalho@uol.com.br,18248-7,1994-05-19,Berlin,1,30,632,2,76447.34,2,0,1,182728.8,0,11.885164655227264,False,True,False
15619087,João Pedro Souza,joao.pedro@outlook.com,60276-7,1971-06-16,Nantes,1,53,762,1,175063.71,1,1,1,170195.4,0,12.23096397010712,True,False,False
15800366,Felipe Lima Santos,felipe.lima@yahoo.com.br,95387-8,1995-03-25,Paris,1,29,546,5,0.0,1,1,1,94823.95,0,0.0,True,False,False
15815236,Paulo Roberto Mendes,paulo.roberto@uol.com.br,98260-3,1990-06-01,Barcelona,1,34,574,5,0.0,2,0,0,28269.86,0,0.0,False,False,True
15759456,Fernando Henrique Costa,Sin Registro,72633-1,1990-11-28,Barcelona,1,34,609,7,251943.3,2,1,0,46266.63,0,12.547495322773605,False,False,True
15709222,Gabriel Rocha Carvalho,gabriel.rocha@terra.com.br,50765-5,1990-05-07,Barcelona,1,34,557,3,0.0,1,0,1,123427.98,0,-0.0,False,False,True
15574830,Alexandre Moreira Dias,alexandre.moreira@uol.com.br,14210-5,1966-12-23,Berlin,1,58,633,2,289882.44,2,1,0,147635.33,1,12.4540057413373,False,True,False
15813327,Gustavo Pinto Ribeiro,gustavo.pinto@yahoo.com.br,45473-5,2003-10-26,Nantes,1,21,710,4,59113.94,2,1,1,56191.99,0,12.293451088497177,True,False,False
15597885,João Pedro Souza,Formato Inválido,01021-4,1981-09-15,Paris,1,43,772,6,0.0,2,1,1,57675.88,0,0.0,True,False,False
15688849,Rodrigo Santos Gomes,rodrigo.santos@terra.com.br,08328-0,1976-09-17,Marseille,1,48,609,1,166038.27,3,1,1,184524.65,1,12.126492064422363,True,False,False
15648876,Vanessa Gomes Carvalho,vanessa.gomes@terra.com.br,75865-7,1990-11-01,Paris,0,34,501,5,0.0,1,1,0,27380.99,0,12.126492064422363,True,False,False
15620836,Patrícia Rocha Alves,patricia.rocha@terra.com.br,69331-9,1990-09-13,Berlin,0,34,816,2,117756.97,2,1,0,102908.91,0,12.28683082029429,False,True,False
15672374,Leandro Nunes Ferreira,leandro.nunes@yahoo.com.br,21089-8,1972-04-02,Nantes,1,52,672,8,232009.98,1,0,0,56407.42,1,12.73675289524904,True,False,False
15740458,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,39463-3,1988-11-14,Zaragoza,1,36,703,7,328020.18,1,1,0,143859.66,0,12.50688417324178,False,False,True
15762134,Rodrigo Santos Gomes,rodrigo.santos@uol.com,65063-3,1965-08-02,Berlin,1,59,506,8,70177.68,2,1,1,170679.74,0,12.381303287791765,False,True,False
15641860,Paulo Roberto Mendes,paulo.roberto@outlook.com,12882-1,1990-11-20,Cologne,1,34,764,6,221285.26,2,1,0,166324.79,1,12.290048561854748,False,True,False
15779390,Renata Souza Ribeiro,renata.souza@yahoo.com.br,10021-4,1993-02-04,Zaragoza,0,31,850,4,186011.84,1,1,1,162149.07,0,12.114973287787944,False,False,True
15621244,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,31260-0,1988-06-23,Nantes,1,36,678,0,183354.59,1,1,1,84460.18,0,12.27727342448297,True,False,False
15651554,Fernanda Lima Costa,fernanda.lima@hotmail.com,13434-0,1970-10-04,Berlin,0,54,618,4,297190.11,1,1,1,133573.29,1,12.37538672066166,False,True,False
15758362,Mônica Dias Borges,monica.dias@outlook.com,19981-8,1983-02-02,Marseille,0,41,936,9,393767.26,1,1,1,88783.59,0,12.6263841320819,True,False,False
15738980,Marcos Pereira Rocha,marcos.pereira@gmail.com,68164-0,1981-11-14,Toulouse,1,43,506,2,0.0,2,1,0,105568.6,0,0.0,True,False,False
15762708,Aline Carvalho Araújo,Sin Registro,45563-8,1986-03-22,Sevilla,0,38,619,10,236653.2,1,1,1,8646.58,0,12.385544228354393,False,False,True
15757467,Carlos Eduardo Silva,carlos.eduardo@gmail.com,72313-6,1967-01-17,Bilbao,1,57,563,6,0.0,2,1,1,39297.48,0,0.0,False,False,True
15791030,Ana Clara Souza,ana.clara@uol.com.br,81830-7,1991-09-17,Lyon,0,33,612,0,70469.59,2,1,0,102426.12,0,11.773755013961882,True,False,False
15691952,Bruno Souza Martins,bruno.souza@outlook.com,18997-0,1987-10-13,Marseille,1,37,676,10,316593.26,1,1,1,166678.28,0,12.266628276753664,True,False,False
15683560,Renata Souza Ribeiro,renata.souza@terra.com.br,90737-3,1984-08-18,Lyon,0,40,642,7,0.0,2,1,0,183963.34,0,0.0,True,False,False
15765048,Carlos Eduardo Silva,carlos.eduardo@terra.com.br,17053-8,1994-02-22,Marseille,1,30,545,3,0.0,2,1,0,170307.43,0,0.0,True,False,False
15593470,Larissa Pereira Gomes,larissa.pereira@gmail.com,18845-0,1988-12-06,Frankfurt,0,36,576,8,230722.86,1,1,1,23305.85,0,12.714622782347329,False,True,False
15567422,Carlos Eduardo Silva,carlos.eduardo@gmail.com,05632-4,1982-11-06,Lyon,1,42,630,6,0.0,2,1,0,162697.93,0,0.0,True,False,False
15793197,Renata Souza Ribeiro,renata.souza@terra.com.br,65082-1,1990-12-20,Paris,0,34,676,8,178506.39,1,0,0,46038.28,0,-12.209661597555218,True,False,False
15771569,Carlos Eduardo Silva,carlos.eduardo@yahoo.com.br,23415-4,1978-09-27,Stuttgart,1,46,576,4,381054.1,1,1,1,33450.11,0,12.52356547878379,False,True,False
15684908,Lucas Ferreira Lima,lucas.ferreira@outlook.com,94304-2,1960-10-02,Hamburg,1,64,540,1,140624.87,1,0,1,95421.0,0,12.121273619516089,False,True,False
15795640,Natália Santos Martins,natalia.santos@hotmail.com,25726-4,1989-06-03,Berlin,0,35,683,1,149312.18,2,0,0,186123.57,0,12.486513312190214,False,True,False
15620505,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,76680-1,2000-05-03,Bilbao,0,24,594,0,131656.65,1,1,1,71405.17,0,12.179508317398945,False,False,True
15607347,Fernando Henrique Costa,fernando.henrique@terra.com.br,72403-2,2002-09-14,Toulouse,1,22,734,5,233213.27,1,0,0,121894.31,1,12.468869354956189,True,False,False
15616240,Fernando Henrique Costa,fernando.henrique@yahoo.com.br,99262-3,1987-12-10,Valencia,1,37,530,4,0.0,2,1,1,164844.37,0,0.0,False,False,True
15581733,Elaine Pinto Mendes,elaine.pinto@yahoo.com.br,62163-0,1996-11-27,Paris,0,28,781,4,0.0,2,1,0,177703.15,0,0.0,True,False,False
15765732,Débora Ribeiro Lima,debora.ribeiro@hotmail.com,99071-4,2000-07-13,Barcelona,0,24,564,6,103858.99,1,1,1,153771.8,0,12.6088149836064,False,False,True
15573278,Rafael Oliveira Costa,Formato Inválido,76384-8,1985-10-14,Lyon,1,39,743,6,0.0,2,1,0,44265.28,0,0.0,True,False,False
15669994,Débora Ribeiro Lima,debora.ribeiro@outlook.com,32291-5,1993-04-15,Stuttgart,0,31,556,1,127799.82,2,1,0,125083.29,0,12.458105338034896,False,True,False
15626412,Ricardo Borges Silva,ricardo.borges@uol.com.br,18873-7,1985-10-19,Madrid,1,39,499,6,0.0,2,1,1,81409.0,0,0.0,False,False,True
15787459,Leandro Nunes Ferreira,leandro.nunes@outlook.com,12963-0,1984-04-22,Sevilla,1,40,745,3,157615.75,1,0,0,116331.42,0,12.083530026035378,False,False,True
15658852,Gustavo Pinto Ribeiro,gustavo.pinto@hotmail.com,07644-2,1986-02-02,Toulouse,1,38,676,8,0.0,2,1,1,133692.88,0,0.0,True,False,False
15595842,João Pedro Souza,Sin Registro,66712-8,1979-10-16,Cologne,1,45,748,2,267545.71,1,0,0,73853.94,1,12.387160191262954,False,True,False
15654964,Rafael Oliveira Costa,rafael.oliveira@hotmail.com,11066-2,1976-11-16,Sevilla,1,48,608,7,81920.77,1,1,0,125762.95,0,11.92902370711557,False,False,True
15694300,Vinicius Araújo Lima,vinicius.araujo@outlook.com,36418-5,1998-07-03,Toulouse,1,26,759,4,0.0,2,1,0,135394.62,0,0.0,True,False,False
15572728,Diego Martins Nunes,diego.martins@terra.com.br,13262-3,1988-09-20,Zaragoza,1,36,704,8,320141.36,1,1,0,100240.2,0,12.4482133233567,False,False,True
15740846,Mateus Carvalho Alves,Sin Registro,58058-8,1984-09-03,Paris,1,40,556,5,142541.72,1,1,1,95124.4,0,12.436468634243614,True,False,False
15699461,Mateus Carvalho Alves,mateus.carvalho@uol.com.br,43547-7,1989-07-24,Sevilla,1,35,515,10,305745.23,1,0,1,121277.78,0,12.772941778535593,False,False,True
15800517,Rafael Oliveira Costa,rafael.oliveira@gmail.com,31685-3,1992-10-20,Barcelona,1,32,633,5,336751.62,2,1,1,74415.2,0,12.696737112145204,False,False,True
15729975,Patrícia Rocha Alves,patricia.rocha@terra.com.br,10943-5,1978-07-11,Toulouse,0,46,613,8,225221.88,1,0,1,44390.38,0,12.72364903154778,True,False,False
15687959,Juliana Alves Pereira,juliana.alves@gmail.com,38021-2,1980-02-21,Bilbao,0,44,573,4,0.0,1,1,1,94862.93,0,12.126492064422363,False,False,True
15751445,Ana Clara Souza,ana.clara@gmail.com,03730-6,1972-01-07,Frankfurt,0,52,734,6,158139.74,2,0,1,38984.37,0,11.867561591982597,False,True,False
15803941,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,14750-0,1978-10-17,Bordeaux,1,46,600,10,254273.43,1,0,0,19842.18,0,12.160051848149676,True,False,False
15800233,Débora Ribeiro Lima,debora.ribeiro@gmail.com,51079-5,1984-12-27,Marseille,0,40,850,5,0.0,2,1,0,35034.15,0,0.0,True,False,False
15575214,Carlos Eduardo Silva,carlos.eduardo@gmail.com,80028-7,1987-11-13,Marseille,1,37,709,7,0.0,1,1,0,100240.2,0,0.0,True,False,False
15762216,Débora Ribeiro Lima,debora.ribeiro@uol.com.br,90786-2,1983-05-10,Nantes,0,41,686,4,205535.73,2,1,0,187599.8,0,12.464998389686954,True,False,False
15766765,André Costa Araújo,andre.costa@uol.com.br,30945-5,1985-12-27,Berlin,1,39,664,7,51227.38,1,1,0,170835.32,0,11.699624592938656,False,True,False
15608886,Vanessa Gomes Carvalho,vanessa.gomes@outlook.com,00974-1,1991-11-27,Lyon,0,33,679,1,0.0,2,0,0,69608.48,0,0.0,True,False,False
15641662,Marcos Pereira Rocha,marcos.pereira@uol.com,40735-7,1985-04-26,Hamburg,1,39,470,5,139580.16,2,0,0,63705.9,0,12.36708467524264,False,True,False
15738546,Priscila Rocha Nunes,priscila.rocha@gmail.com,62061-0,1983-09-03,Valencia,0,41,530,4,0.0,2,0,1,147606.71,0,0.0,False,False,True
15664615,Débora Ribeiro Lima,debora.ribeiro@uol.com.br,43683-8,1994-04-17,Munich,0,30,689,5,114621.7,1,1,1,100240.2,1,12.518331884897728,False,True,False
15641298,Thiago Alves Pereira,thiago.alves@yahoo.com.br,90172-2,1982-09-16,Hamburg,1,42,512,9,118499.54,2,1,0,14828.54,0,12.143727237788784,False,True,False
15795586,João Pedro Souza,joao.pedro@terra.com.br,90389-4,1989-11-12,Nice,1,35,478,1,217192.57,1,1,0,178626.07,0,12.127830524190298,True,False,False
15668347,Lucas Ferreira Lima,lucas.ferreira@outlook.com,54545-3,1988-01-04,Nantes,1,36,624,6,0.0,2,0,0,84635.64,0,0.0,True,False,False
15781347,Vanessa Gomes Carvalho,Formato Inválido,31621-1,1983-06-05,Marseille,0,41,600,1,0.0,2,1,1,91193.65,0,0.0,True,False,False
15699507,Patrícia Rocha Alves,patricia.rocha@uol.com.br,67363-7,1999-03-22,Toulouse,0,25,542,7,0.0,2,0,1,82393.08,0,0.0,True,False,False
15804853,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,57478-7,1976-08-08,Toulouse,0,48,781,0,128197.24,1,1,0,85644.06,1,11.645688362454612,True,False,False
15582944,Ana Clara Souza,ana.clara@outlook.com,47688-3,1985-02-23,Madrid,0,39,425,5,0.0,2,1,0,140941.47,0,0.0,False,False,True
15730059,Fernando Henrique Costa,fernando.henrique@yahoo.com.br,11682-9,1980-06-02,Bilbao,1,44,638,9,196770.9,2,1,1,111346.22,0,11.952951085411083,False,False,True
15795519,Mônica Dias Borges,monica.dias@gmail.com,32356-1,2006-10-19,Berlin,0,18,716,3,244667.35,1,0,0,197322.13,0,12.4587268426017,False,True,False
15653448,Marcos Pereira Rocha,marcos.pereira@uol.com.br,98425-5,1990-01-08,Paris,1,34,754,7,0.0,2,1,1,65219.85,0,12.126492064422363,True,False,False
15729489,Priscila Rocha Nunes,priscila.rocha@uol.com.br,30102-9,1990-10-04,Cologne,0,34,762,8,225790.01,1,0,1,191790.29,1,12.191901507615707,False,True,False
15680666,Vanessa Gomes Carvalho,vanessa.gomes@hotmail.com,40673-1,1985-07-17,Barcelona,0,39,579,2,123901.64,2,1,0,158948.63,0,12.624541240656171,False,False,True
15623647,Camila Martins Lima,camila.martins@uol.com.br,03554-0,1988-01-26,Sevilla,0,36,655,1,107848.93,1,1,0,86013.96,0,12.509990403075072,False,False,True
15606944,Mateus Carvalho Alves,mateus.carvalho@uol.com.br,23364-5,1981-04-26,Berlin,1,43,645,9,310637.35,1,1,0,11302.7,1,12.543410007834968,False,True,False
15798310,Ricardo Borges Silva,ricardo.borges@gmail.com,84190-4,1989-07-10,Toulouse,1,35,480,2,358304.66,1,1,1,197984.58,0,12.711038594896872,True,False,False
15776780,Ricardo Borges Silva,Formato Inválido,96954-8,1965-03-16,Paris,1,59,608,1,0.0,1,1,0,70649.64,1,0.0,True,False,False
15686936,Larissa Pereira Gomes,Sin Registro,49524-6,1987-06-07,Bordeaux,0,37,676,5,252153.21,1,1,1,100240.2,1,12.096644869803557,True,False,False
15670354,Patrícia Rocha Alves,patricia.rocha@gmail.com,55047-7,1962-08-17,Lyon,0,62,936,6,0.0,2,1,1,136398.9,0,0.0,True,False,False
15610653,Larissa Pereira Gomes,larissa.pereira@gmail.com,02001-7,1986-05-15,Barcelona,0,38,733,5,0.0,2,1,1,1271.51,0,0.0,False,False,True
15730418,Ana Clara Souza,ana.clara@uol.com.br,37550-4,1992-06-23,Lyon,0,32,652,2,0.0,2,1,0,54628.11,0,0.0,True,False,False
15654859,Mônica Dias Borges,monica.dias@yahoo.com.br,86356-8,1961-08-26,Zaragoza,0,63,936,2,320738.47,2,1,0,100240.2,1,12.480891110420504,False,False,True
15771409,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,91664-5,1966-05-05,Lyon,1,58,586,7,166827.34,1,1,0,162960.05,1,12.624346240305275,True,False,False
15710397,Rodrigo Santos Gomes,rodrigo.santos@outlook.com,06377-1,1998-07-22,Paris,1,26,584,4,0.0,2,1,0,147600.54,0,0.0,True,False,False
15607330,Marcos Pereira Rocha,Sin Registro,70139-2,1982-09-21,Valencia,1,42,713,0,66109.89,1,0,1,167873.49,0,12.293366324356558,False,False,True
15567013,Gustavo Pinto Ribeiro,gustavo.pinto@outlook.com,00719-1,1991-08-21,Sevilla,1,33,779,3,0.0,2,1,0,30804.68,0,0.0,False,False,True
15809826,Natália Santos Martins,natalia.santos@hotmail.com,90956-0,1978-05-23,Nantes,0,46,728,2,134997.64,1,1,0,20276.87,1,12.298702144630038,True,False,False
15730639,Marcos Pereira Rocha,marcos.pereira@gmail.com,52223-8,2001-03-13,Paris,1,23,715,7,213755.41,2,1,0,65057.71,0,12.536993214421102,True,False,False
15707138,Fernando Henrique Costa,fernando.henrique@hotmail.com,77484-8,1985-09-25,Barcelona,1,39,679,5,0.0,2,1,1,100060.54,0,0.0,False,False,True
15632263,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,13122-6,1994-02-16,Bilbao,1,30,574,5,135829.69,1,1,0,137793.35,0,12.126492064422363,False,False,True
15768006,Ricardo Borges Silva,Formato Inválido,50310-7,1990-03-02,Marseille,1,34,729,3,362755.91,1,1,0,12128.69,0,12.6267796698978,True,False,False
15724764,Renata Souza Ribeiro,renata.souza@terra.com.br,53924-4,1982-01-26,Berlin,0,42,667,10,46200.33,2,0,0,26022.37,0,11.766082239593231,False,True,False
15628999,Carlos Eduardo Silva,carlos.eduardo@terra.com.br,97165-6,1945-06-23,Nice,1,79,732,10,92387.04,1,1,1,104222.8,0,11.72498752277331,True,False,False
15695103,Lucas Ferreira Lima,Formato Inválido,94432-3,1987-08-27,Zaragoza,1,37,790,6,0.0,2,1,1,119484.01,0,0.0,False,False,True
15701109,Silvana Costa Ferreira,silvana.costa@gmail.com,89211-6,1987-01-10,Lyon,0,37,663,7,0.0,1,1,1,185210.63,0,0.0,True,False,False
15689614,Larissa Pereira Gomes,larissa.pereira@terra.com.br,95489-9,1961-02-11,Barcelona,0,63,687,1,219475.7,1,1,1,37938.74,0,12.526093584313816,False,False,True
15667265,Gabriel Rocha Carvalho,gabriel.rocha@uol.com.br,11168-1,1985-02-05,Marseille,1,39,729,4,315347.74,1,1,1,159618.17,0,-12.400031558211872,True,False,False
15629545,Cristiane Moreira Pinto,cristiane.moreira@uol.com.br,11385-2,1983-04-20,Madrid,0,41,790,7,182518.98,1,0,0,86776.38,0,12.296906275084224,False,False,True
15801920,Mateus Carvalho Alves,mateus.carvalho@gmail.com,70429-6,1985-09-11,Frankfurt,1,39,727,5,92069.22,2,0,0,180962.32,0,11.990592902114068,False,True,False
15748352,Bruno Souza Martins,Sin Registro,87740-6,1990-05-24,Madrid,1,34,598,0,197955.48,1,0,1,43249.67,0,12.249976318819966,False,False,True
15713559,Mariana Costa Santos,mariana.costa@terra.com,91454-7,1992-11-26,Munich,0,32,473,5,416557.69,2,1,1,72946.95,0,12.588625596773891,False,True,False
15594864,Ricardo Borges Silva,ricardo.borges@uol.com.br,99373-6,1994-09-19,Stuttgart,1,30,752,4,131640.43,1,1,1,36885.85,0,12.001792309852494,False,True,False
15699325,Silvana Costa Ferreira,silvana.costa@yahoo.com.br,42729-1,1962-06-20,Berlin,0,62,555,10,223707.36,1,0,1,8444.5,0,12.344291136546229,False,True,False
15768270,Amanda Oliveira Rocha,amanda.oliveira@outlook.com,97876-4,1993-04-26,Valencia,0,31,579,9,0.0,2,1,0,112395.98,0,0.0,False,False,True
15691808,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,32965-0,1981-08-05,Nantes,1,43,656,7,294419.29,1,1,0,194691.95,0,12.50558335797871,True,False,False
15685628,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,27366-8,1989-01-15,Madrid,1,35,670,2,128901.57,2,0,1,84321.03,0,12.423348133403842,False,False,True
15753895,João Pedro Souza,joao.pedro@outlook.com,03070-1,1987-05-27,Barcelona,1,37,590,1,0.0,2,0,0,133535.99,0,0.0,False,False,True
15583076,Ricardo Borges Silva,ricardo.borges@gmail.com,72691-2,1983-02-11,Berlin,1,41,588,6,172387.41,2,1,0,198766.61,0,12.265440572175727,False,True,False
15777907,Larissa Pereira Gomes,larissa.pereira@yahoo.com.br,37103-7,1991-10-07,Nantes,0,33,791,3,0.0,1,1,1,144413.92,1,0.0,True,False,False
15727408,Leandro Nunes Ferreira,leandro.nunes@gmail.com,44679-5,1997-02-02,Frankfurt,1,27,523,8,65817.53,2,1,0,147059.16,0,11.72300177056056,False,True,False
15582325,Marcos Pereira Rocha,Formato Inválido,01006-6,1972-03-17,Marseille,1,52,524,2,206243.32,1,1,0,173899.42,1,12.077036960654386,True,False,False
15671930,Camila Martins Lima,camila.martins@uol.com.br,39715-3,1988-01-01,Paris,0,36,717,5,0.0,2,1,1,145551.6,0,-0.0,True,False,False
15644005,Letícia Ferreira Silva,leticia.ferreira@hotmail.com,08288-8,1991-04-27,Bordeaux,0,33,571,9,0.0,2,0,1,77519.62,0,0.0,True,False,False
15766776,Paulo Roberto Mendes,paulo.roberto@hotmail.com,88765-6,1983-11-25,Bordeaux,1,41,576,1,0.0,1,1,1,188274.6,0,0.0,True,False,False
15720284,Aline Carvalho Araújo,aline.carvalho@gmail.com,64246-4,1987-09-24,Munich,0,37,607,4,105093.44,1,0,0,180890.4,0,12.513020877889346,False,True,False
15810800,Vanessa Gomes Carvalho,vanessa.gomes@terra.com.br,21585-7,1992-09-15,Zaragoza,0,32,673,0,0.0,1,1,1,72873.33,0,0.0,False,False,True
15772941,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,61300-9,1994-10-05,Berlin,1,30,666,3,160695.59,1,0,1,74849.46,0,12.302775219161134,False,True,False
15639049,Cristiane Moreira Pinto,cristiane.moreira@yahoo.com.br,41033-6,1993-01-07,Paris,0,31,489,7,212463.5,1,0,1,6120.84,0,12.538214663140872,True,False,False
15626457,Gustavo Pinto Ribeiro,gustavo.pinto@uol.com.br,85242-8,1993-09-20,Bordeaux,1,31,671,0,97653.41,1,1,0,172096.08,0,12.356513108167333,True,False,False
